path,lines,status,explored
Barotrauma/BarotraumaShared/SharedSource/Characters/Health/Afflictions/AfflictionBleeding.cs,24,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Health/Afflictions/AfflictionHusk.cs,512,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Health/Afflictions/AfflictionPrefab.cs,1237,done,1237
Barotrauma/BarotraumaShared/SharedSource/Characters/Health/Afflictions/AfflictionPsychosis.cs,22,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Health/Afflictions/AfflictionSpaceHerpes.cs,72,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Health/Buffs/BuffDurationIncrease.cs,59,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Health/CharacterHealth.cs,1530,done,1530
Barotrauma/BarotraumaShared/SharedSource/Characters/Health/DamageModifier.cs,170,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/HumanPrefab.cs,349,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Jobs/Job.cs,259,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Jobs/JobPrefab.cs,344,partial,64
Barotrauma/BarotraumaShared/SharedSource/Characters/Jobs/Skill.cs,104,partial,75
Barotrauma/BarotraumaShared/SharedSource/Characters/Jobs/SkillPrefab.cs,51,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Limb.cs,1528,done,1528
Barotrauma/BarotraumaShared/SharedSource/Characters/NPCPersonalityTrait.cs,47,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Params/Animation/AnimationParams.cs,567,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Params/Animation/FishAnimations.cs,218,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Params/Animation/HumanoidAnimations.cs,193,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Params/CharacterParams.cs,1113,partial,236
Barotrauma/BarotraumaShared/SharedSource/Characters/Params/EditableParams.cs,170,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Params/Ragdoll/RagdollParams.cs,1487,done,1487
Barotrauma/BarotraumaShared/SharedSource/Characters/SkillSettings.cs,137,done,137
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityCondition.cs,89,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionAffliction.cs,26,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionAttackData.cs,123,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionAttackResult.cs,39,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionCharacter.cs,76,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionCharacterNotLooted.cs,17,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionCharacterUnconcious.cs,14,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionData.cs,37,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionEvasiveManeuvers.cs,22,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionGeneHarvester.cs,23,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionInSubmarine.cs,43,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionIsAiming.cs,60,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionItem.cs,67,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionItemIsStatic.cs,19,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionLocation.cs,51,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionMission.cs,50,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionReduceAffliction.cs,33,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionSkill.cs,32,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionData/AbilityConditionStatusEffectIdentifier.cs,28,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionAboveVitality.cs,17,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionAlliesAboveVitality.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionAllyHasTalent.cs,22,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionAllyNearby.cs,47,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionCoauthor.cs,23,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionCrewMemberUnconscious.cs,22,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionCrouched.cs,15,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionDataless.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionHasAffliction.cs,25,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionHasDifferentJobs.cs,21,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionHasItem.cs,42,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionHasLevel.cs,54,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionHasPermanentStat.cs,37,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionHasSkill.cs,19,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionHasStatusTag.cs,32,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionHasTalent.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionHasVelocity.cs,17,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionHoldingItem.cs,34,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionInFriendlySubmarine.cs,15,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionInHull.cs,12,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionInWater.cs,12,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionLevelsBehindHighest.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionLowestLevel.cs,20,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionNearbyCharacterCount.cs,39,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionNoCrewDied.cs,32,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionOnMission.cs,17,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionRagdolled.cs,20,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionRunning.cs,15,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionServerRandom.cs,20,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityConditionals/AbilityConditionDataless/AbilityConditionShipFlooded.cs,25,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityInterfaces.cs,52,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/AbilityObjects.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbility.cs,138,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityApplyForce.cs,61,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityApplyStatusEffectToNonHumans.cs,35,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityApplyStatusEffects.cs,123,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityApplyStatusEffectsToAllies.cs,65,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityApplyStatusEffectsToApprenticeship.cs,64,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityApplyStatusEffectsToAttacker.cs,17,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityApplyStatusEffectsToLastOrderedCharacter.cs,28,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityApplyStatusEffectsToNearestAlly.cs,34,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityApplyStatusEffectsToRandomAlly.cs,54,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGainSimultaneousSkill.cs,47,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGiveAffliction.cs,62,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGiveExperience.cs,59,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGiveFlag.cs,18,done,20
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGiveItemStat.cs,35,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGiveItemStatToTags.cs,54,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGiveMoney.cs,52,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGivePermanentStat.cs,116,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGiveReputation.cs,41,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGiveResistance.cs,33,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGiveStat.cs,19,done,20
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGiveTalentPoints.cs,25,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityGiveTalentPointsToAllies.cs,29,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityIncreaseSkill.cs,60,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityMarkAsLooted.cs,23,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityModifyAffliction.cs,40,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityModifyAttackData.cs,47,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityModifyFlag.cs,32,done,35
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityModifyResistance.cs,45,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityModifyStat.cs,30,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityModifyStatToFlooding.cs,38,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityModifyStatToLevel.cs,35,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityModifyStatToSkill.cs,53,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityModifyValue.cs,30,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityPutItem.cs,55,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityReduceAffliction.cs,48,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityRemoveRandomIngredient.cs,35,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityReplaceAffliction.cs,47,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityResetPermanentStat.cs,34,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilitySetMetadataInt.cs,39,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilitySpawnItemsToContainer.cs,43,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CharacterAbilityUpgradeSubmarine.cs,67,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityAlienHoarder.cs,39,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityApprenticeship.cs,21,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityAtmosMachine.cs,40,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityBountyHunter.cs,22,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityByTheBook.cs,46,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityInsurancePolicy.cs,24,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityMultitasker.cs,23,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityPsychoClown.cs,44,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityRegenerateLoot.cs,47,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityTandemFire.cs,45,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityUnlockApprenticeshipTalentTree.cs,90,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/Abilities/CustomAbilities/CharacterAbilityWarStories.cs,74,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/AbilityGroups/CharacterAbilityGroup.cs,294,partial,108
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/AbilityGroups/CharacterAbilityGroupEffect.cs,47,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/AbilityGroups/CharacterAbilityGroupInterval.cs,82,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/CharacterTalent.cs,162,partial,41
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/TalentMigration.cs,109,new,0
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/TalentPrefab.cs,129,done,129
Barotrauma/BarotraumaShared/SharedSource/Characters/Talents/TalentTree.cs,335,partial,334
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/CircuitBoxComponent.cs,84,new,0
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/CircuitBoxConnection.cs,121,new,0
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/CircuitBoxCursor.cs,109,new,0
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/CircuitBoxInputOutputNode.cs,122,new,0
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/CircuitBoxLabelNode.cs,83,new,0
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/CircuitBoxNetStructs.cs,212,done,212
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/CircuitBoxNode.cs,176,new,0
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/CircuitBoxSelectable.cs,43,new,0
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/CircuitBoxSizes.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/CircuitBoxWire.cs,195,new,0
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/ICircuitBoxIdentifiable.cs,28,new,0
Barotrauma/BarotraumaShared/SharedSource/CircuitBox/ItemSlotIndexPair.cs,61,new,0
Barotrauma/BarotraumaShared/SharedSource/CommandPattern.cs,35,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/AfflictionsFile.cs,114,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/BackgroundCreaturePrefabsFile.cs,28,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/BallastFloraFile.cs,19,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/BeaconStationFile.cs,8,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/CaveGenerationParametersFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/CharacterFile.cs,118,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/ContainerTagFile.cs,16,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/ContentFile.cs,152,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/CorpsesFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/DecalsFile.cs,22,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/DisembarkPerkFile.cs,17,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/EnemySubmarineFile.cs,8,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/EventManagerSettingsFile.cs,17,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/FactionsFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/GenericPrefabFile.cs,81,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/HashlessFile.cs,10,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/ItemAssemblyFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/ItemFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/JobsFile.cs,56,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/LevelGenerationParametersFile.cs,68,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/LevelObjectPrefabsFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/LocationTypesFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/MapGenerationParametersFile.cs,34,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/MissionsFile.cs,32,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/NPCConversationsFile.cs,45,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/NPCPersonalityTraitsFile.cs,12,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/NPCSetsFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/OrdersFile.cs,71,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/OtherFile.cs,14,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/OutpostConfigFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/OutpostFile.cs,7,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/OutpostModuleFIle.cs,7,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/ParticlesFile.cs,31,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/RandomEventsFile.cs,106,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/RuinConfigFile.cs,19,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/ServerExecutableFile.cs,28,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/SkillSettingsFile.cs,33,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/SlideshowsFile.cs,15,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/SoundsFile.cs,38,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/StartItemsFile.cs,12,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/StructureFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/SubmarineFile.cs,42,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/TalentTreesFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/TalentsFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/TextFile.cs,59,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/TutorialsFile.cs,16,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/UIStyleFile.cs,100,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/UpgradeModulesFile.cs,31,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/WreckAIConfigFile.cs,18,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentFile/WreckFile.cs,7,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentPackage/ContentPackage.cs,565,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentPackage/ContentPackageId/ContentPackageId.cs,19,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentPackage/ContentPackageId/SteamWorkshopId.cs,32,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentPackage/CorePackage.cs,47,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentPackage/RegularPackage.cs,12,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentPackageManager.cs,600,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentPath.cs,161,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/ContentXElement.cs,161,new,0
Barotrauma/BarotraumaShared/SharedSource/ContentManagement/MissingContentPackageException.cs,17,new,0
Barotrauma/BarotraumaShared/SharedSource/CoroutineManager.cs,274,new,0
Barotrauma/BarotraumaShared/SharedSource/DebugConsole.cs,3677,done,3677
Barotrauma/BarotraumaShared/SharedSource/Decals/Decal.cs,178,new,0
Barotrauma/BarotraumaShared/SharedSource/Decals/DecalManager.cs,101,new,0
Barotrauma/BarotraumaShared/SharedSource/Decals/DecalPrefab.cs,48,new,0
Barotrauma/BarotraumaShared/SharedSource/DisembarkPerks/DisembarkPerkPrefab.cs,58,new,0
Barotrauma/BarotraumaShared/SharedSource/DisembarkPerks/PerkBehaviors/GiveTalentPointPerk.cs,20,new,0
Barotrauma/BarotraumaShared/SharedSource/DisembarkPerks/PerkBehaviors/PerkBase.cs,84,new,0
Barotrauma/BarotraumaShared/SharedSource/DisembarkPerks/PerkBehaviors/SpawnItemPerk.cs,210,new,0
Barotrauma/BarotraumaShared/SharedSource/DisembarkPerks/PerkBehaviors/SubItemSwapPerk.cs,61,new,0
Barotrauma/BarotraumaShared/SharedSource/DisembarkPerks/PerkBehaviors/UpgradeSubmarinePerk.cs,57,new,0
Barotrauma/BarotraumaShared/SharedSource/Enums.cs,779,partial,127
Barotrauma/BarotraumaShared/SharedSource/Eos/Session.cs,117,new,0
Barotrauma/BarotraumaShared/SharedSource/Events/ArtifactEvent.cs,136,new,0
Barotrauma/BarotraumaShared/SharedSource/Events/Event.cs,88,done,88
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/AddScoreAction.cs,84,done,84
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/AfflictionAction.cs,97,done,97
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/BinaryOptionAction.cs,117,done,117
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckAfflictionAction.cs,71,done,71
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckConditionalAction.cs,146,done,146
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckConnectionAction.cs,62,done,62
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckDataAction.cs,211,done,211
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckDifficultyAction.cs,35,partial,34
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckItemAction.cs,284,done,284
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckMissionAction.cs,61,done,61
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckMoneyAction.cs,61,partial,60
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckObjectiveAction.cs,18,done,18
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckOrderAction.cs,90,done,90
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckPurchasedItemsAction.cs,90,done,90
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckReputationAction.cs,64,partial,63
Barotrauma/BarotraumaShared/SharedSource/Events/EventActions/CheckSelectedAction.cs,109,done,109
